sc_name hs_name ortho_class phospho_class
YFL002C ENSG00000111364 ortholog_one2one non-phosphorylated
YCR090C ENSG00000162384 ortholog_one2one non-phosphorylated
YCR059C ENSG00000154059 ortholog_one2one non-phosphorylated
YCR057C ENSG00000241945 ortholog_one2one non-phosphorylated
YCR047C ENSG00000071462 ortholog_one2one non-phosphorylated
YCR017C ENSG00000109182 ortholog_one2one non-phosphorylated
YCL004W ENSG00000087157 ortholog_one2one non-phosphorylated
YCL045C ENSG00000127463 ortholog_one2one non-phosphorylated
YCL039W ENSG00000101940 ortholog_one2many non-phosphorylated
YCL039W ENSG00000162923 ortholog_one2many non-phosphorylated
YCL001W ENSG00000157916 ortholog_one2one non-phosphorylated
YCL016C ENSG00000136982 ortholog_one2one non-phosphorylated
YCL010C ENSG00000176476 ortholog_one2one non-phosphorylated
YEL027W ENSG00000185883 ortholog_one2one non-phosphorylated
YER095W ENSG00000051180 ortholog_one2one non-phosphorylated
YER094C ENSG00000277791 ortholog_one2one non-phosphorylated
YDL058W ENSG00000138768 ortholog_one2one non-phosphorylated
YCR072C ENSG00000073536 ortholog_one2one non-phosphorylated
YCL064C ENSG00000139410 ortholog_many2many non-phosphorylated
YCL064C ENSG00000135094 ortholog_many2many non-phosphorylated
YCR105W ENSG00000140043 ortholog_many2many non-phosphorylated
YCR105W ENSG00000115129 ortholog_many2many non-phosphorylated
YCR105W ENSG00000205758 ortholog_many2many non-phosphorylated
YCR105W ENSG00000180011 ortholog_many2many non-phosphorylated
YCR105W ENSG00000172955 ortholog_many2many non-phosphorylated
YCR105W ENSG00000198099 ortholog_many2many non-phosphorylated
YCR105W ENSG00000140263 ortholog_many2many non-phosphorylated
YCR105W ENSG00000196616 ortholog_many2many non-phosphorylated
YCR105W ENSG00000187758 ortholog_many2many non-phosphorylated
YCR105W ENSG00000248144 ortholog_many2many non-phosphorylated
YCR105W ENSG00000171724 ortholog_many2many non-phosphorylated
YCR105W ENSG00000106853 ortholog_many2many non-phosphorylated
YCR105W ENSG00000197894 ortholog_many2many non-phosphorylated
YCR105W ENSG00000196344 ortholog_many2many non-phosphorylated
YCR105W ENSG00000108828 ortholog_many2many non-phosphorylated
YCL017C ENSG00000244005 ortholog_one2one non-phosphorylated
YCL031C ENSG00000189306 ortholog_one2one non-phosphorylated
YCR026C ENSG00000136960 ortholog_many2many non-phosphorylated
YCR026C ENSG00000001561 ortholog_many2many non-phosphorylated
YCR026C ENSG00000112796 ortholog_many2many non-phosphorylated
YCR026C ENSG00000164303 ortholog_many2many non-phosphorylated
YCR026C ENSG00000197594 ortholog_many2many non-phosphorylated
YCR026C ENSG00000154269 ortholog_many2many non-phosphorylated
YCR002C ENSG00000138758 ortholog_many2many non-phosphorylated
YCR002C ENSG00000164402 ortholog_many2many non-phosphorylated
YCR002C ENSG00000140623 ortholog_many2many non-phosphorylated
YCR002C ENSG00000186522 ortholog_many2many non-phosphorylated
YCR002C ENSG00000180096 ortholog_many2many non-phosphorylated
YCR002C ENSG00000184640 ortholog_many2many non-phosphorylated
YCR002C ENSG00000238227 ortholog_many2many non-phosphorylated
YCR002C ENSG00000100167 ortholog_many2many non-phosphorylated
YCR002C ENSG00000125354 ortholog_many2many non-phosphorylated
YCR002C ENSG00000184702 ortholog_many2many non-phosphorylated
YCR002C ENSG00000154997 ortholog_many2many non-phosphorylated
YCR091W ENSG00000117676 ortholog_many2many non-phosphorylated
YCR091W ENSG00000100784 ortholog_many2many non-phosphorylated
YCR091W ENSG00000108443 ortholog_many2many non-phosphorylated
YCR091W ENSG00000177189 ortholog_many2many non-phosphorylated
YCR091W ENSG00000071242 ortholog_many2many non-phosphorylated
YCR091W ENSG00000175634 ortholog_many2many non-phosphorylated
YCR091W ENSG00000162302 ortholog_many2many non-phosphorylated
YCR091W ENSG00000072133 ortholog_many2many non-phosphorylated
YCR063W ENSG00000106245 ortholog_one2one non-phosphorylated
YCR036W ENSG00000171174 ortholog_one2one non-phosphorylated
YGL044C ENSG00000177613 ortholog_many2many non-phosphorylated
YGL044C ENSG00000101811 ortholog_many2many non-phosphorylated
YGL044C ENSG00000152332 ortholog_many2many non-phosphorylated
YKL190W ENSG00000221823 ortholog_one2one non-phosphorylated
YOR201C ENSG00000278619 ortholog_one2one non-phosphorylated
YMR296C ENSG00000090054 ortholog_one2one non-phosphorylated
YOR003W ENSG00000175426 ortholog_many2many non-phosphorylated
YOR003W ENSG00000134900 ortholog_many2many non-phosphorylated
YOR003W ENSG00000140479 ortholog_many2many non-phosphorylated
YOR003W ENSG00000140943 ortholog_many2many non-phosphorylated
YOR003W ENSG00000160613 ortholog_many2many non-phosphorylated
YOR003W ENSG00000099139 ortholog_many2many non-phosphorylated
YOR003W ENSG00000169174 ortholog_many2many non-phosphorylated
YOR003W ENSG00000115257 ortholog_many2many non-phosphorylated
YOR003W ENSG00000140564 ortholog_many2many non-phosphorylated
YOR003W ENSG00000125851 ortholog_many2many non-phosphorylated
YKL149C ENSG00000138231 ortholog_one2one non-phosphorylated
YBR092C ENSG00000107789 ortholog_one2many non-phosphorylated
YKL197C ENSG00000127980 ortholog_one2one non-phosphorylated
YGR148C ENSG00000114391 ortholog_one2many non-phosphorylated
YHR026W ENSG00000117410 ortholog_one2one non-phosphorylated
YBR037C ENSG00000133028 ortholog_many2many non-phosphorylated
YBR037C ENSG00000284194 ortholog_many2many non-phosphorylated
YMR281W ENSG00000108474 ortholog_one2one non-phosphorylated
YMR203W ENSG00000130204 ortholog_one2many non-phosphorylated
YMR203W ENSG00000158882 ortholog_one2many non-phosphorylated
YDR495C ENSG00000135966 ortholog_one2one non-phosphorylated
YDL188C ENSG00000120910 ortholog_many2many non-phosphorylated
YDL188C ENSG00000107758 ortholog_many2many non-phosphorylated
YDL188C ENSG00000104695 ortholog_many2many non-phosphorylated
YDL188C ENSG00000113575 ortholog_many2many non-phosphorylated
YDL188C ENSG00000156194 ortholog_many2many non-phosphorylated
YDL188C ENSG00000138814 ortholog_many2many non-phosphorylated
YDL188C ENSG00000086717 ortholog_many2many non-phosphorylated
YDL188C ENSG00000213639 ortholog_many2many non-phosphorylated
YDL134C ENSG00000120910 ortholog_many2many non-phosphorylated
YDL134C ENSG00000107758 ortholog_many2many non-phosphorylated
YDL134C ENSG00000104695 ortholog_many2many non-phosphorylated
YDL134C ENSG00000113575 ortholog_many2many non-phosphorylated
YDL134C ENSG00000156194 ortholog_many2many non-phosphorylated
YDL134C ENSG00000138814 ortholog_many2many non-phosphorylated
YDL134C ENSG00000086717 ortholog_many2many non-phosphorylated
YDL134C ENSG00000213639 ortholog_many2many non-phosphorylated
YMR011W ENSG00000136856 ortholog_many2many non-phosphorylated
YMR011W ENSG00000197241 ortholog_many2many non-phosphorylated
YMR011W ENSG00000160326 ortholog_many2many non-phosphorylated
YMR011W ENSG00000142583 ortholog_many2many non-phosphorylated
YMR011W ENSG00000133460 ortholog_many2many non-phosphorylated
YMR011W ENSG00000163581 ortholog_many2many non-phosphorylated
YMR011W ENSG00000117394 ortholog_many2many non-phosphorylated
YMR011W ENSG00000181856 ortholog_many2many non-phosphorylated
YMR011W ENSG00000059804 ortholog_many2many non-phosphorylated
YMR011W ENSG00000173262 ortholog_many2many non-phosphorylated
YMR011W ENSG00000109667 ortholog_many2many non-phosphorylated
YMR011W ENSG00000146411 ortholog_many2many non-phosphorylated
YMR011W ENSG00000197496 ortholog_many2many non-phosphorylated
YLR362W ENSG00000176601 ortholog_one2one non-phosphorylated
YCR042C ENSG00000064313 ortholog_one2one non-phosphorylated
YGL233W ENSG00000138190 ortholog_one2many non-phosphorylated
YGL233W ENSG00000144036 ortholog_one2many non-phosphorylated
YLR268W ENSG00000265808 ortholog_one2one non-phosphorylated
YAR018C ENSG00000117650 ortholog_one2one non-phosphorylated
YOR210W ENSG00000177700 ortholog_one2one non-phosphorylated
YJL180C ENSG00000171953 ortholog_one2one non-phosphorylated
YER142C ENSG00000114026 ortholog_one2one non-phosphorylated
YDL090C ENSG00000257365 ortholog_one2one non-phosphorylated
YLL041C ENSG00000117118 ortholog_one2one non-phosphorylated
YER168C ENSG00000072756 ortholog_one2one non-phosphorylated
YJL033W ENSG00000178105 ortholog_one2one non-phosphorylated
YBR154C ENSG00000099817 ortholog_one2one non-phosphorylated
YJL140W ENSG00000144231 ortholog_one2one non-phosphorylated
YPR088C ENSG00000100883 ortholog_one2one non-phosphorylated
YPR176C ENSG00000137955 ortholog_one2one non-phosphorylated
YLR420W ENSG00000147647 ortholog_one2one non-phosphorylated
YDL236W ENSG00000241360 ortholog_one2many non-phosphorylated
YDL236W ENSG00000184207 ortholog_one2many non-phosphorylated
YDL236W ENSG00000107902 ortholog_one2many non-phosphorylated
YJL085W ENSG00000182473 ortholog_one2one non-phosphorylated
YPL036W ENSG00000058668 ortholog_many2many non-phosphorylated
YPL036W ENSG00000133657 ortholog_many2many non-phosphorylated
YPL036W ENSG00000165240 ortholog_many2many non-phosphorylated
YPL036W ENSG00000074370 ortholog_many2many non-phosphorylated
YPL036W ENSG00000067842 ortholog_many2many non-phosphorylated
YPL036W ENSG00000105409 ortholog_many2many non-phosphorylated
YPL036W ENSG00000159363 ortholog_many2many non-phosphorylated
YPL036W ENSG00000157087 ortholog_many2many non-phosphorylated
YPL036W ENSG00000127249 ortholog_many2many non-phosphorylated
YPL036W ENSG00000123191 ortholog_many2many non-phosphorylated
YPL036W ENSG00000187527 ortholog_many2many non-phosphorylated
YPL036W ENSG00000075673 ortholog_many2many non-phosphorylated
YPL036W ENSG00000070961 ortholog_many2many non-phosphorylated
YPL036W ENSG00000132681 ortholog_many2many non-phosphorylated
YPL036W ENSG00000064270 ortholog_many2many non-phosphorylated
YPL036W ENSG00000163399 ortholog_many2many non-phosphorylated
YPL036W ENSG00000018625 ortholog_many2many non-phosphorylated
YPL036W ENSG00000196296 ortholog_many2many non-phosphorylated
YPL036W ENSG00000174437 ortholog_many2many non-phosphorylated
YPL036W ENSG00000105675 ortholog_many2many non-phosphorylated
YPL036W ENSG00000017260 ortholog_many2many non-phosphorylated
YPL132W ENSG00000166260 ortholog_one2one non-phosphorylated
YLR071C ENSG00000180182 ortholog_one2one non-phosphorylated
YLR229C ENSG00000070831 ortholog_one2one non-phosphorylated
YHR028C ENSG00000197635 ortholog_one2one non-phosphorylated
YHR128W ENSG00000094841 ortholog_one2one non-phosphorylated
YBL040C ENSG00000105438 ortholog_one2many non-phosphorylated
YBL040C ENSG00000136240 ortholog_one2many non-phosphorylated
YBL040C ENSG00000100196 ortholog_one2many non-phosphorylated
YBR083W ENSG00000074219 ortholog_one2many non-phosphorylated
YBR083W ENSG00000197905 ortholog_one2many non-phosphorylated
YBR083W ENSG00000007866 ortholog_one2many non-phosphorylated
YBR083W ENSG00000187079 ortholog_one2many non-phosphorylated
YNL130C ENSG00000138018 ortholog_many2many non-phosphorylated
YNL130C ENSG00000111666 ortholog_many2many non-phosphorylated
YNL130C ENSG00000134255 ortholog_many2many non-phosphorylated
YKL085W ENSG00000111716 ortholog_many2many non-phosphorylated
YKL085W ENSG00000171989 ortholog_many2many non-phosphorylated
YKL085W ENSG00000166796 ortholog_many2many non-phosphorylated
YKL085W ENSG00000134333 ortholog_many2many non-phosphorylated
YKL085W ENSG00000166800 ortholog_many2many non-phosphorylated
YHL033C ENSG00000171490 ortholog_many2many non-phosphorylated
YHL033C ENSG00000148303 ortholog_many2many non-phosphorylated
YNL272C ENSG00000127328 ortholog_one2many non-phosphorylated
YNL272C ENSG00000167994 ortholog_one2many non-phosphorylated
YKR086W ENSG00000140829 ortholog_one2one non-phosphorylated
YBR088C ENSG00000132646 ortholog_one2one non-phosphorylated
YDR283C ENSG00000172071 ortholog_one2one non-phosphorylated
YPL104W ENSG00000117593 ortholog_one2one non-phosphorylated
YLR195C ENSG00000152465 ortholog_one2many non-phosphorylated
YLR195C ENSG00000136448 ortholog_one2many non-phosphorylated
YFL036W ENSG00000099821 ortholog_one2one non-phosphorylated
YER148W ENSG00000182521 ortholog_one2one non-phosphorylated
YML021C ENSG00000076248 ortholog_one2one non-phosphorylated
YGR083C ENSG00000115211 ortholog_one2one non-phosphorylated
YML075C ENSG00000113161 ortholog_one2many non-phosphorylated
YIL015W ENSG00000196188 ortholog_many2many non-phosphorylated
YMR043W ENSG00000112658 ortholog_one2many non-phosphorylated
YMR235C ENSG00000100401 ortholog_one2one non-phosphorylated
YNR026C ENSG00000134759 ortholog_one2many non-phosphorylated
YDR481C ENSG00000162551 ortholog_one2many non-phosphorylated
YDR481C ENSG00000163286 ortholog_one2many non-phosphorylated
YDR481C ENSG00000163295 ortholog_one2many non-phosphorylated
YDR481C ENSG00000163283 ortholog_one2many non-phosphorylated
YDL229W ENSG00000126803 ortholog_one2many non-phosphorylated
YGL073W ENSG00000102878 ortholog_many2many non-phosphorylated
YGL073W ENSG00000185122 ortholog_many2many non-phosphorylated
YGL073W ENSG00000268738 ortholog_many2many non-phosphorylated
YGL073W ENSG00000171116 ortholog_many2many non-phosphorylated
YGL073W ENSG00000176160 ortholog_many2many non-phosphorylated
YGL073W ENSG00000169953 ortholog_many2many non-phosphorylated
YGL073W ENSG00000172468 ortholog_many2many non-phosphorylated
YGL073W ENSG00000025156 ortholog_many2many non-phosphorylated
YGL073W ENSG00000283463 ortholog_many2many non-phosphorylated
YGL073W ENSG00000283697 ortholog_many2many non-phosphorylated
YCR066W ENSG00000070950 ortholog_one2one non-phosphorylated
YGL256W ENSG00000147576 ortholog_one2one non-phosphorylated
YKR059W ENSG00000141543 ortholog_one2many non-phosphorylated
YLL039C ENSG00000170315 ortholog_one2one non-phosphorylated
YER039C ENSG00000134490 ortholog_one2many non-phosphorylated
YLR406C ENSG00000071082 ortholog_one2many non-phosphorylated
YDL075W ENSG00000071082 ortholog_one2many non-phosphorylated
YJL026W ENSG00000048392 ortholog_many2many non-phosphorylated
YJL026W ENSG00000171848 ortholog_many2many non-phosphorylated
YDR298C ENSG00000241837 ortholog_one2one non-phosphorylated
YPL237W ENSG00000125977 ortholog_one2one non-phosphorylated
YJR010W ENSG00000138801 ortholog_many2many non-phosphorylated
YJR010W ENSG00000198682 ortholog_many2many non-phosphorylated
YJL208C ENSG00000167136 ortholog_one2one non-phosphorylated
YPR047W ENSG00000145982 ortholog_one2one non-phosphorylated
YEL024W ENSG00000169021 ortholog_one2one non-phosphorylated
YFL009W ENSG00000164049 ortholog_many2many non-phosphorylated
YFL009W ENSG00000166167 ortholog_many2many non-phosphorylated
YFL009W ENSG00000162843 ortholog_many2many non-phosphorylated
YFL009W ENSG00000215529 ortholog_many2many non-phosphorylated
YFL009W ENSG00000187260 ortholog_many2many non-phosphorylated
YFL009W ENSG00000005448 ortholog_many2many non-phosphorylated
YOR236W ENSG00000228716 ortholog_many2many non-phosphorylated
YOR236W ENSG00000178700 ortholog_many2many non-phosphorylated
YBR243C ENSG00000172269 ortholog_one2one non-phosphorylated
YMR208W ENSG00000110921 ortholog_one2one non-phosphorylated
YOL139C ENSG00000135930 ortholog_one2many non-phosphorylated
YOL139C ENSG00000163412 ortholog_one2many non-phosphorylated
YOL139C ENSG00000175766 ortholog_one2many non-phosphorylated
YOL139C ENSG00000151247 ortholog_one2many non-phosphorylated
YDR173C ENSG00000176095 ortholog_one2many non-phosphorylated
YDR173C ENSG00000068745 ortholog_one2many non-phosphorylated
YDR173C ENSG00000143772 ortholog_one2many non-phosphorylated
YDR173C ENSG00000161896 ortholog_one2many non-phosphorylated
YDR173C ENSG00000137825 ortholog_one2many non-phosphorylated
YDR173C ENSG00000086544 ortholog_one2many non-phosphorylated
YDR392W ENSG00000196284 ortholog_one2one non-phosphorylated
YML095C ENSG00000012061 ortholog_one2one non-phosphorylated
YGL237C ENSG00000001167 ortholog_one2one non-phosphorylated
YOR257W ENSG00000153140 ortholog_one2one non-phosphorylated
YJL164C ENSG00000165059 ortholog_many2many non-phosphorylated
YDL108W ENSG00000134058 ortholog_one2one non-phosphorylated
YAL039C ENSG00000004961 ortholog_one2many non-phosphorylated
YKL166C ENSG00000165059 ortholog_many2many non-phosphorylated
YPL143W ENSG00000182899 ortholog_one2many non-phosphorylated
YPL078C ENSG00000116459 ortholog_one2one non-phosphorylated
YJR073C ENSG00000133027 ortholog_one2one non-phosphorylated
YDL081C ENSG00000137818 ortholog_many2many non-phosphorylated
YEL063C ENSG00000103064 ortholog_many2many non-phosphorylated
YEL063C ENSG00000130876 ortholog_many2many non-phosphorylated
YEL063C ENSG00000021488 ortholog_many2many non-phosphorylated
YEL063C ENSG00000092068 ortholog_many2many non-phosphorylated
YEL063C ENSG00000151012 ortholog_many2many non-phosphorylated
YEL063C ENSG00000164893 ortholog_many2many non-phosphorylated
YEL063C ENSG00000013293 ortholog_many2many non-phosphorylated
YEL063C ENSG00000155465 ortholog_many2many non-phosphorylated
YEL063C ENSG00000165349 ortholog_many2many non-phosphorylated
YEL063C ENSG00000003989 ortholog_many2many non-phosphorylated
YEL063C ENSG00000099960 ortholog_many2many non-phosphorylated
YEL063C ENSG00000139514 ortholog_many2many non-phosphorylated
YEL063C ENSG00000103257 ortholog_many2many non-phosphorylated
YDR268W ENSG00000116874 ortholog_one2one non-phosphorylated
YGL031C ENSG00000114391 ortholog_one2many non-phosphorylated
YDR382W ENSG00000137818 ortholog_many2many non-phosphorylated
YDR382W ENSG00000177600 ortholog_many2many non-phosphorylated
YNL030W ENSG00000275663 ortholog_one2many non-phosphorylated
Q0085 ENSG00000198899 ortholog_one2one non-phosphorylated
YBR093C ENSG00000107789 ortholog_one2many non-phosphorylated
YJR057W ENSG00000168393 ortholog_one2many non-phosphorylated
YJR057W ENSG00000134326 ortholog_one2many non-phosphorylated
YHR051W ENSG00000178741 ortholog_one2one non-phosphorylated
Q0250 ENSG00000198712 ortholog_one2one non-phosphorylated
Q0045 ENSG00000198804 ortholog_one2many non-phosphorylated
YML054C ENSG00000116882 ortholog_one2many non-phosphorylated
YML054C ENSG00000101323 ortholog_one2many non-phosphorylated
YML054C ENSG00000172508 ortholog_one2many non-phosphorylated
Q0105 ENSG00000198727 ortholog_one2many non-phosphorylated
YDR529C ENSG00000156467 ortholog_one2one non-phosphorylated
YDR204W ENSG00000167113 ortholog_one2one non-phosphorylated
YPL081W ENSG00000170889 ortholog_one2many non-phosphorylated
